time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2023-03-01 00:00:00,20.0,4.9,37.0,0.0,,190.0,5.4,,1010.4,,Fair
2023-03-01 01:00:00,16.7,5.6,48.0,0.0,,0.0,0.0,,1011.9,,Fair
2023-03-01 02:00:00,13.3,5.7,60.0,0.0,,0.0,0.0,,1012.5,,Fair
2023-03-01 03:00:00,12.2,4.9,61.0,0.0,,50.0,7.6,,1012.8,,Fair
2023-03-01 04:00:00,15.0,4.4,49.0,0.0,,70.0,16.6,,1013.4,,Fair
2023-03-01 05:00:00,15.0,4.4,49.0,0.0,,70.0,16.6,,1013.4,,Fair
2023-03-01 06:00:00,13.3,7.3,67.0,0.0,,100.0,18.4,,1015.5,,Fair
2023-03-01 07:00:00,12.2,6.7,69.0,0.0,,110.0,11.2,,1015.8,,Fair
2023-03-01 08:00:00,11.7,6.6,71.0,0.0,,100.0,20.5,,1015.8,,Fair
2023-03-01 09:00:00,11.1,6.0,71.0,0.0,,90.0,16.6,,1015.9,,Clear
2023-03-01 10:00:00,10.6,6.7,77.0,0.0,,90.0,14.8,,1016.7,,Clear
2023-03-01 11:00:00,10.6,6.7,77.0,0.0,,90.0,14.8,,1016.7,,Fair
2023-03-01 12:00:00,10.6,6.7,77.0,0.0,,60.0,11.2,,1018.0,,Fair
2023-03-01 13:00:00,10.6,6.7,77.0,0.0,,60.0,11.2,,1018.0,,Cloudy
2023-03-01 14:00:00,11.1,6.6,74.0,0.0,,80.0,7.6,,1018.7,,Cloudy
2023-03-01 15:00:00,12.2,6.7,69.0,0.0,,70.0,11.2,,1018.9,,Cloudy
2023-03-01 16:00:00,15.6,8.3,62.0,0.0,,0.0,0.0,,1018.0,,Cloudy
2023-03-01 17:00:00,17.2,10.1,63.0,0.0,,0.0,7.6,,1017.3,,Cloudy
2023-03-01 18:00:00,19.4,10.1,55.0,0.0,,0.0,0.0,,1016.0,,Cloudy
2023-03-01 19:00:00,19.4,10.1,55.0,0.0,,0.0,0.0,,1016.0,,Cloudy
2023-03-01 20:00:00,20.0,10.7,55.0,0.0,,200.0,9.4,,1014.5,,Cloudy
2023-03-01 21:00:00,19.4,10.7,57.0,0.0,,260.0,5.4,,1014.4,,Cloudy
2023-03-01 22:00:00,18.3,10.6,61.0,0.0,,0.0,0.0,,1014.5,,Overcast
2023-03-01 23:00:00,16.7,10.5,67.0,0.0,,0.0,0.0,,1014.4,,Overcast
2023-03-02 00:00:00,16.7,10.5,67.0,0.0,,0.0,0.0,,1014.4,,Overcast
2023-03-02 01:00:00,15.6,10.6,72.0,0.0,,0.0,0.0,,1013.0,,Overcast
2023-03-02 02:00:00,13.3,10.7,84.0,0.0,,0.0,0.0,,1012.5,,Cloudy
2023-03-02 03:00:00,15.6,11.2,75.0,0.0,,0.0,5.4,,1011.5,,Cloudy
2023-03-02 04:00:00,15.6,11.2,75.0,0.0,,196.0,5.4,,1011.5,,Overcast
2023-03-02 05:00:00,15.6,11.8,78.0,0.0,,0.0,0.0,,1009.9,,Overcast
2023-03-02 06:00:00,15.6,11.8,78.0,0.0,,0.0,0.0,,1009.9,,Overcast
2023-03-02 07:00:00,16.1,11.7,75.0,0.0,,0.0,0.0,,1008.1,,Light Rain
2023-03-02 08:00:00,16.1,11.7,75.0,0.0,,0.0,0.0,,1008.1,,Rain
2023-03-02 09:00:00,15.0,12.1,83.0,1.4,,0.0,0.0,,1007.9,,Heavy Rain
2023-03-02 10:00:00,15.0,13.9,93.0,7.4,,0.0,0.0,,1008.4,,Heavy Rain
2023-03-02 11:00:00,15.0,14.4,96.0,3.6,,240.0,7.6,,1009.0,,Heavy Rain
2023-03-02 12:00:00,15.0,13.9,93.0,2.8,,350.0,5.4,,1009.7,,Heavy Rain
2023-03-02 13:00:00,15.6,14.5,93.0,1.5,,0.0,0.0,,1008.6,,Heavy Rain
2023-03-02 14:00:00,17.2,15.0,87.0,0.5,,210.0,7.6,,1008.2,,Rain
2023-03-02 15:00:00,17.8,15.6,87.0,0.0,,250.0,11.2,,1008.8,,Light Rain
2023-03-02 16:00:00,17.8,15.6,87.0,0.0,,250.0,11.2,,1008.8,,Overcast
2023-03-02 17:00:00,18.9,15.6,81.0,0.0,,230.0,7.6,,1008.4,,Overcast
2023-03-02 18:00:00,18.9,15.0,78.0,0.0,,250.0,9.4,,1008.0,,Overcast
2023-03-02 19:00:00,18.9,15.0,78.0,0.0,,260.0,7.6,,1008.2,,Overcast
2023-03-02 20:00:00,18.9,15.0,78.0,0.0,,260.0,7.6,,1008.2,,Overcast
2023-03-02 21:00:00,18.3,14.4,78.0,0.0,,210.0,13.0,,1007.3,,Overcast
2023-03-02 22:00:00,17.8,14.5,81.0,0.0,,300.0,5.4,,1009.4,,Overcast
2023-03-02 23:00:00,17.8,14.5,81.0,0.0,,0.0,0.0,,1009.9,,Overcast
2023-03-03 00:00:00,17.8,14.5,81.0,0.0,,0.0,0.0,,1009.9,,Overcast
2023-03-03 01:00:00,15.6,14.5,93.0,0.0,,240.0,7.6,,1011.0,,Overcast
2023-03-03 02:00:00,15.6,14.0,90.0,0.0,,0.0,0.0,,1010.6,,Overcast
2023-03-03 03:00:00,15.6,14.0,90.0,0.0,,0.0,0.0,,1010.6,,Overcast
2023-03-03 04:00:00,16.1,14.5,90.0,0.0,,0.0,0.0,,1011.0,,Overcast
2023-03-03 05:00:00,15.6,14.0,90.0,0.0,,0.0,0.0,,1011.0,,Overcast
2023-03-03 06:00:00,15.0,13.9,93.0,0.0,,40.0,5.4,,1010.6,,Overcast
2023-03-03 07:00:00,15.0,13.9,93.0,0.0,,0.0,0.0,,1010.6,,Overcast
2023-03-03 08:00:00,15.0,13.9,93.0,0.0,,0.0,0.0,,1010.6,,Light Rain
2023-03-03 09:00:00,15.0,13.9,93.0,0.3,,0.0,0.0,,1010.8,,Light Rain
2023-03-03 10:00:00,15.6,14.0,90.0,0.5,,80.0,7.6,,1011.3,,Light Rain
2023-03-03 11:00:00,15.0,13.4,90.0,2.0,,60.0,9.4,,1011.1,,Light Rain
2023-03-03 12:00:00,15.0,13.4,90.0,0.0,,80.0,13.0,,1011.5,,Light Rain
2023-03-03 13:00:00,15.0,13.4,90.0,0.0,,80.0,13.0,,1011.5,,Light Rain
2023-03-03 14:00:00,15.6,14.0,90.0,0.0,,100.0,14.8,,1011.7,,Light Rain
2023-03-03 15:00:00,17.2,14.5,84.0,0.0,,140.0,24.1,,1009.8,,Light Rain
2023-03-03 16:00:00,17.8,13.9,78.0,0.0,,140.0,14.8,,1009.8,,Overcast
2023-03-03 17:00:00,17.2,15.0,87.0,0.0,,120.0,11.2,,1009.4,,Overcast
2023-03-03 18:00:00,18.9,15.0,78.0,0.3,,140.0,18.4,,1006.2,,Overcast
2023-03-03 19:00:00,21.1,15.6,71.0,0.0,,130.0,20.5,,1004.7,,Overcast
2023-03-03 20:00:00,21.1,15.6,71.0,0.0,,130.0,20.5,,1004.7,,Overcast
2023-03-03 21:00:00,21.1,15.6,71.0,0.0,,120.0,14.8,,1001.9,,Overcast
2023-03-03 22:00:00,18.3,15.0,81.0,0.0,,90.0,20.5,,1000.2,,Overcast
2023-03-03 23:00:00,17.8,15.6,87.0,0.0,,110.0,14.8,,998.8,,Overcast
2023-03-04 00:00:00,17.8,15.6,87.0,0.0,,110.0,14.8,,998.8,,Overcast
2023-03-04 01:00:00,22.8,14.9,61.0,0.0,,180.0,31.7,,995.9,,Overcast
2023-03-04 02:00:00,22.8,15.6,64.0,0.0,,210.0,38.9,,996.0,,Overcast
2023-03-04 03:00:00,23.3,16.1,64.0,0.0,,210.0,42.5,,996.3,,Overcast
2023-03-04 04:00:00,23.3,16.1,64.0,0.0,,220.0,42.5,,996.3,,Overcast
2023-03-04 05:00:00,20.6,15.6,73.0,0.8,,220.0,29.5,,997.7,,Cloudy
2023-03-04 06:00:00,20.0,15.0,73.0,0.0,,240.0,22.3,,998.4,,Cloudy
2023-03-04 07:00:00,19.4,14.4,73.0,0.0,,250.0,25.9,,999.1,,Cloudy
2023-03-04 08:00:00,18.3,12.7,70.0,0.0,,240.0,20.5,,1000.0,,Fair
2023-03-04 09:00:00,18.3,12.7,70.0,0.0,,240.0,20.5,,1000.0,,Fair
2023-03-04 10:00:00,17.2,9.4,60.0,0.0,,260.0,18.4,,1002.8,,Fair
2023-03-04 11:00:00,16.7,7.3,54.0,0.0,,270.0,16.6,,1004.6,,Fair
2023-03-04 12:00:00,16.1,5.7,50.0,0.0,,290.0,20.5,,1006.2,,Fair
2023-03-04 13:00:00,16.7,4.4,44.0,0.0,,280.0,22.3,,1007.5,,Fair
2023-03-04 14:00:00,16.7,4.4,44.0,0.0,,280.0,22.3,,1007.5,,Fair
2023-03-04 15:00:00,15.6,0.6,36.0,0.0,,310.0,20.5,,1009.7,,Fair
2023-03-04 16:00:00,16.7,1.5,36.0,0.0,,290.0,22.3,,1010.0,,Fair
2023-03-04 17:00:00,17.2,1.2,34.0,0.0,,330.0,16.6,,1010.2,,Fair
2023-03-04 18:00:00,17.8,0.4,31.0,0.0,,310.0,16.6,,1010.2,,Fair
2023-03-04 19:00:00,17.8,0.4,31.0,0.0,,310.0,16.6,,1010.2,,Fair
2023-03-04 20:00:00,18.9,0.5,29.0,0.0,,300.0,9.4,,1010.9,,Fair
2023-03-04 21:00:00,18.3,-0.5,28.0,0.0,,299.0,11.2,,1011.8,,Fair
2023-03-04 22:00:00,17.2,-0.5,30.0,0.0,,314.0,11.2,,1013.0,,Fair
2023-03-04 23:00:00,15.6,0.2,35.0,0.0,,0.0,0.0,,1014.0,,Fair
2023-03-05 00:00:00,12.8,0.5,43.0,0.0,,320.0,5.4,,1015.2,,Fair
2023-03-05 01:00:00,12.8,0.5,43.0,0.0,,320.0,5.4,,1015.2,,Fair
2023-03-05 02:00:00,11.1,-0.1,46.0,0.0,,0.0,0.0,,1017.8,,Fair
2023-03-05 03:00:00,11.1,-0.1,46.0,0.0,,0.0,0.0,,1017.8,,Clear
2023-03-05 04:00:00,10.0,0.6,52.0,0.0,,0.0,0.0,,1018.3,,Fair
2023-03-05 05:00:00,7.8,0.5,60.0,0.0,,0.0,0.0,,1019.2,,Fair
2023-03-05 06:00:00,7.2,0.6,63.0,0.0,,0.0,0.0,,1019.8,,Fair
2023-03-05 07:00:00,6.1,0.6,68.0,0.0,,0.0,0.0,,1020.0,,Clear
2023-03-05 08:00:00,5.6,0.6,70.0,0.0,,0.0,0.0,,1020.4,,Clear
2023-03-05 09:00:00,5.6,0.6,70.0,0.0,,0.0,0.0,,1020.4,,Clear
2023-03-05 10:00:00,3.3,0.7,83.0,0.0,,0.0,0.0,,1022.4,,Clear
2023-03-05 11:00:00,3.3,1.2,86.0,0.0,,0.0,0.0,,1023.2,,Fair
2023-03-05 12:00:00,6.7,3.3,79.0,0.0,,0.0,0.0,,1023.7,,Fair
2023-03-05 13:00:00,6.7,3.3,79.0,0.0,,0.0,0.0,,1023.7,,Fair
2023-03-05 14:00:00,13.9,1.2,42.0,0.0,,0.0,0.0,,1024.7,,Fair
2023-03-05 15:00:00,15.6,1.7,39.0,0.0,,280.0,5.4,,1024.6,,Fair
2023-03-05 16:00:00,16.1,0.6,35.0,0.0,,280.0,7.6,,1024.4,,Fair
2023-03-05 17:00:00,18.3,0.4,30.0,0.0,,241.0,5.4,,1023.5,,Fair
2023-03-05 18:00:00,18.9,0.9,30.0,0.0,,190.0,9.4,,1022.9,,Fair
2023-03-05 19:00:00,18.9,0.9,30.0,0.0,,190.0,9.4,,1022.9,,Fair
2023-03-05 20:00:00,20.0,0.4,27.0,0.0,,300.0,7.6,,1022.4,,Fair
2023-03-05 21:00:00,20.0,0.4,27.0,0.0,,0.0,0.0,,1021.8,,Fair
2023-03-05 22:00:00,17.8,0.4,31.0,0.0,,0.0,0.0,,1021.9,,Clear
2023-03-05 23:00:00,15.0,0.8,38.0,0.0,,0.0,0.0,,1022.3,,Clear
2023-03-06 00:00:00,15.0,0.8,38.0,0.0,,0.0,0.0,,1022.3,,Fair
2023-03-06 01:00:00,14.4,-0.1,37.0,0.0,,0.0,0.0,,1022.7,,Fair
2023-03-06 02:00:00,12.8,1.2,45.0,0.0,,0.0,5.4,,1022.8,,Fair
2023-03-06 03:00:00,11.1,1.1,50.0,0.0,,0.0,0.0,,1022.8,,Fair
2023-03-06 04:00:00,11.1,1.1,50.0,0.0,,0.0,0.0,,1022.8,,Fair
2023-03-06 05:00:00,7.2,1.7,68.0,0.0,,140.0,5.4,,1022.9,,Fair
2023-03-06 06:00:00,7.8,1.6,65.0,0.0,,0.0,0.0,,1022.8,,Fair
2023-03-06 07:00:00,6.7,1.6,70.0,0.0,,0.0,0.0,,1022.4,,Fair
2023-03-06 08:00:00,6.7,1.6,70.0,0.0,,0.0,0.0,,1022.4,,Clear
2023-03-06 09:00:00,7.2,2.9,74.0,0.0,,0.0,0.0,,1022.7,,Clear
2023-03-06 10:00:00,6.1,2.7,79.0,0.0,,0.0,0.0,,1022.9,,Fair
2023-03-06 11:00:00,5.6,2.8,82.0,0.0,,0.0,0.0,,1022.8,,Fair
2023-03-06 12:00:00,8.9,5.6,80.0,0.0,,0.0,0.0,,1023.4,,Fair
2023-03-06 13:00:00,8.9,5.6,80.0,0.0,,0.0,0.0,,1023.4,,Fair
2023-03-06 14:00:00,16.1,6.2,52.0,0.0,,290.0,13.0,,1023.1,,Fair
2023-03-06 15:00:00,18.3,7.7,50.0,0.0,,230.0,14.8,,1022.6,,Fair
2023-03-06 16:00:00,20.0,7.7,45.0,0.0,,220.0,16.6,,1021.8,,Fair
2023-03-06 17:00:00,20.6,7.2,42.0,0.0,,250.0,7.6,,1020.4,,Fair
2023-03-06 18:00:00,20.6,7.2,42.0,0.0,,250.0,7.6,,1020.4,,Fair
2023-03-06 19:00:00,22.8,7.7,38.0,0.0,,240.0,14.8,,1018.0,,Fair
2023-03-06 20:00:00,21.7,7.1,39.0,0.0,,240.0,14.8,,1016.6,,Cloudy
2023-03-06 21:00:00,21.7,7.1,39.0,0.0,,220.0,20.5,,1016.6,,Cloudy
2023-03-06 22:00:00,20.0,6.7,42.0,0.0,,200.0,14.8,,1015.4,,Cloudy
2023-03-06 23:00:00,20.0,6.7,42.0,0.0,,200.0,14.8,,1015.4,,Fair
2023-03-07 00:00:00,17.2,6.7,50.0,0.0,,200.0,13.0,,1014.2,,Fair
2023-03-07 01:00:00,16.1,7.3,56.0,0.0,,220.0,16.6,,1013.6,,Fair
2023-03-07 02:00:00,16.1,7.8,58.0,0.0,,220.0,13.0,,1012.7,,Fair
2023-03-07 03:00:00,16.1,7.8,58.0,0.0,,220.0,13.0,,1012.7,,Fair
2023-03-07 04:00:00,16.7,9.4,62.0,0.0,,220.0,22.3,,1011.4,,Fair
2023-03-07 05:00:00,15.6,9.9,69.0,0.0,,240.0,13.0,,1010.9,,Fair
2023-03-07 06:00:00,13.3,9.9,80.0,0.0,,230.0,16.6,,1010.5,,Fair
2023-03-07 07:00:00,13.3,10.7,84.0,0.0,,220.0,14.8,,1009.7,,Fair
2023-03-07 08:00:00,13.3,10.7,84.0,0.0,,220.0,14.8,,1009.7,,Clear
2023-03-07 09:00:00,12.8,10.0,83.0,0.0,,230.0,14.8,,1009.3,,Clear
2023-03-07 10:00:00,12.8,10.0,83.0,0.0,,240.0,13.0,,1009.4,,Fair
2023-03-07 11:00:00,13.3,10.7,84.0,0.0,,240.0,9.4,,1010.2,,Fair
2023-03-07 12:00:00,13.3,10.7,84.0,0.0,,240.0,9.4,,1010.2,,Fair
2023-03-07 13:00:00,15.6,10.6,72.0,0.0,,270.0,13.0,,1011.0,,Fair
2023-03-07 14:00:00,21.7,8.9,44.0,0.0,,320.0,14.8,,1011.4,,Fair
2023-03-07 15:00:00,21.7,8.9,44.0,0.0,,320.0,14.8,,1011.4,,Fair
2023-03-07 16:00:00,23.3,1.0,23.0,0.0,,330.0,20.5,,1011.9,,Fair
2023-03-07 17:00:00,23.9,0.2,21.0,0.0,,320.0,16.6,,1011.6,,Fair
2023-03-07 18:00:00,23.9,0.2,21.0,0.0,,320.0,16.6,,1011.6,,Fair
2023-03-07 19:00:00,23.3,0.4,22.0,0.0,,300.0,14.8,,1012.4,,Fair
2023-03-07 20:00:00,22.8,-2.8,18.0,0.0,,310.0,18.4,,1013.3,,Fair
2023-03-07 21:00:00,21.7,-2.3,20.0,0.0,,350.0,14.8,,1013.9,,Fair
2023-03-07 22:00:00,21.7,-2.3,20.0,0.0,,350.0,14.8,,1013.9,,Fair
2023-03-07 23:00:00,16.7,-2.9,26.0,0.0,,10.0,22.3,,1017.8,,Fair
2023-03-08 00:00:00,16.7,-2.9,26.0,0.0,,10.0,22.3,,1017.8,,Fair
2023-03-08 01:00:00,11.7,-1.8,39.0,0.0,,350.0,18.4,,1020.5,,Fair
2023-03-08 02:00:00,10.0,-2.7,41.0,0.0,,340.0,9.4,,1021.8,,Fair
2023-03-08 03:00:00,9.4,-3.2,41.0,0.0,,340.0,11.2,,1021.9,,Clear
2023-03-08 04:00:00,9.4,-3.2,41.0,0.0,,356.0,11.2,,1021.9,,Clear
2023-03-08 05:00:00,8.9,-6.1,34.0,0.0,,3.0,11.2,,1022.1,,Clear
2023-03-08 06:00:00,8.3,-7.1,33.0,0.0,,360.0,13.0,,1022.3,,Clear
2023-03-08 07:00:00,7.8,-8.7,30.0,0.0,,360.0,5.4,,1022.3,,Clear
2023-03-08 08:00:00,7.8,-8.7,30.0,0.0,,355.0,5.4,,1022.3,,Clear
2023-03-08 09:00:00,6.1,-10.6,29.0,0.0,,356.0,9.4,,1022.5,,Clear
2023-03-08 10:00:00,5.6,-11.5,28.0,0.0,,3.0,9.4,,1023.1,,Clear
2023-03-08 11:00:00,5.0,-11.6,29.0,0.0,,16.0,7.6,,1024.0,,Fair
2023-03-08 12:00:00,5.0,-11.6,29.0,0.0,,30.0,7.6,,1024.0,,Fair
2023-03-08 13:00:00,6.1,-11.5,27.0,0.0,,30.0,14.8,,1024.5,,Fair
2023-03-08 14:00:00,7.2,-10.1,28.0,0.0,,20.0,7.6,,1024.7,,Fair
2023-03-08 15:00:00,10.6,-6.7,29.0,0.0,,20.0,18.4,,1024.7,,Fair
2023-03-08 16:00:00,11.7,-6.7,27.0,0.0,,10.0,18.4,,1024.2,,Fair
2023-03-08 17:00:00,13.9,-4.3,28.0,0.0,,10.0,7.6,,1023.4,,Fair
2023-03-08 18:00:00,14.0,-3.8,29.0,0.0,,360.0,7.6,,1023.4,,Fair
2023-03-08 19:00:00,15.6,-4.4,25.0,0.0,,330.0,11.2,,1022.4,,Fair
2023-03-08 20:00:00,15.6,-4.9,24.0,0.0,,20.0,11.2,,1022.2,,Fair
2023-03-08 21:00:00,15.0,-4.4,26.0,0.0,,310.0,7.6,,1022.1,,Fair
2023-03-08 22:00:00,15.0,-4.4,26.0,0.0,,310.0,7.6,,1022.1,,Fair
2023-03-08 23:00:00,13.3,-4.8,28.0,0.0,,20.0,9.4,,1022.6,,Fair
2023-03-09 00:00:00,9.4,-2.2,44.0,0.0,,0.0,0.0,,1023.4,,Fair
2023-03-09 01:00:00,8.3,-1.8,49.0,0.0,,60.0,5.4,,1023.5,,Fair
2023-03-09 02:00:00,6.7,-0.5,60.0,0.0,,70.0,5.4,,1024.0,,Fair
2023-03-09 03:00:00,6.7,-0.5,60.0,0.0,,70.0,5.4,,1024.0,,Fair
2023-03-09 04:00:00,4.4,-1.0,68.0,0.0,,0.0,0.0,,1024.5,,Fair
2023-03-09 05:00:00,3.9,-1.1,70.0,0.0,,0.0,0.0,,1024.9,,Fair
2023-03-09 06:00:00,2.2,-1.1,79.0,0.0,,0.0,0.0,,1025.2,,Fair
2023-03-09 07:00:00,2.8,-0.7,78.0,0.0,,60.0,5.4,,1024.9,,Clear
2023-03-09 08:00:00,2.8,-0.7,78.0,0.0,,60.0,5.4,,1024.9,,Clear
2023-03-09 09:00:00,1.7,-1.0,82.0,0.0,,0.0,0.0,,1024.8,,Clear
2023-03-09 10:00:00,1.1,-1.1,85.0,0.0,,0.0,0.0,,1024.7,,Fair
2023-03-09 11:00:00,1.1,-0.7,88.0,0.0,,0.0,0.0,,1024.8,,Fair
2023-03-09 12:00:00,4.4,1.8,83.0,0.0,,0.0,0.0,,1025.2,,Fair
2023-03-09 13:00:00,8.9,-1.8,47.0,0.0,,40.0,13.0,,1025.3,,Fair
2023-03-09 14:00:00,8.9,-1.8,47.0,0.0,,40.0,13.0,,1025.3,,Fair
2023-03-09 15:00:00,10.0,-1.7,44.0,0.0,,30.0,11.2,,1025.3,,Fair
2023-03-09 16:00:00,11.7,-2.2,38.0,0.0,,350.0,7.6,,1024.9,,Cloudy
2023-03-09 17:00:00,12.8,-2.3,35.0,0.0,,150.0,9.4,,1024.4,,Fair
2023-03-09 18:00:00,15.0,0.0,36.0,0.0,,210.0,9.4,,1023.4,,Fair
2023-03-09 19:00:00,16.7,-0.1,32.0,0.0,,250.0,7.6,,1021.5,,Fair
2023-03-09 20:00:00,16.7,-1.9,28.0,0.0,,90.0,5.4,,1020.7,,Cloudy
2023-03-09 21:00:00,16.1,-1.0,31.0,0.0,,0.0,0.0,,1021.2,,Cloudy
2023-03-09 22:00:00,16.1,-1.0,31.0,0.0,,0.0,0.0,,1021.2,,Cloudy
2023-03-09 23:00:00,13.3,-0.7,38.0,0.0,,0.0,0.0,,1021.2,,Cloudy
2023-03-10 00:00:00,11.1,-0.1,46.0,0.0,,0.0,0.0,,1021.0,,Cloudy
2023-03-10 01:00:00,10.0,0.0,50.0,0.0,,0.0,0.0,,1021.2,,Cloudy
2023-03-10 02:00:00,10.6,0.0,48.0,0.0,,0.0,0.0,,1020.5,,Cloudy
2023-03-10 03:00:00,10.6,0.0,48.0,0.0,,0.0,0.0,,1020.5,,Cloudy
2023-03-10 04:00:00,10.0,0.0,50.0,0.0,,130.0,5.4,,1019.8,,Cloudy
2023-03-10 05:00:00,10.0,0.6,52.0,0.0,,130.0,9.4,,1019.0,,Overcast
2023-03-10 06:00:00,10.6,0.6,50.0,0.0,,160.0,7.6,,1018.8,,Overcast
2023-03-10 07:00:00,10.6,0.6,50.0,0.0,,160.0,7.6,,1018.8,,Overcast
2023-03-10 08:00:00,10.6,0.6,50.0,0.0,,130.0,9.4,,1017.3,,Overcast
2023-03-10 09:00:00,10.6,1.1,52.0,0.0,,170.0,7.6,,1017.4,,Overcast
2023-03-10 10:00:00,10.6,1.1,52.0,0.0,,170.0,7.6,,1017.4,,Light Rain
2023-03-10 11:00:00,10.6,6.7,77.0,0.4,,190.0,13.0,,1016.4,,Light Rain
2023-03-10 12:00:00,10.6,6.7,77.0,0.2,,190.0,13.0,,1016.4,,Light Rain
2023-03-10 13:00:00,10.0,8.3,89.0,0.0,,220.0,9.4,,1015.8,,Light Rain
2023-03-10 14:00:00,10.0,8.3,89.0,1.0,,200.0,9.4,,1015.9,,Light Rain
2023-03-10 15:00:00,10.0,8.3,89.0,2.5,,170.0,18.4,,1014.4,,Light Rain
2023-03-10 16:00:00,10.6,8.9,89.0,0.3,,200.0,16.6,,1013.8,,Light Rain
2023-03-10 17:00:00,10.6,8.9,89.0,1.3,,170.0,22.3,,1012.7,,Fog
2023-03-10 18:00:00,11.1,10.0,93.0,0.3,,180.0,13.0,,1009.7,,Fog
2023-03-10 19:00:00,11.7,10.6,93.0,0.0,,200.0,9.4,,1008.7,,Fog
2023-03-10 20:00:00,11.7,10.6,93.0,0.0,,200.0,9.4,,1008.7,,Fog
2023-03-10 21:00:00,11.7,10.6,93.0,0.0,,250.0,13.0,,1008.3,,Fog
2023-03-10 22:00:00,12.2,11.1,93.0,0.0,,230.0,16.6,,1006.9,,Cloudy
2023-03-10 23:00:00,10.6,9.4,92.0,0.0,,240.0,7.6,,1006.8,,Cloudy
2023-03-11 00:00:00,10.6,9.4,92.0,0.0,,240.0,7.6,,1006.8,,Fair
2023-03-11 01:00:00,11.1,10.0,93.0,0.0,,250.0,7.6,,1008.0,,Fair
2023-03-11 02:00:00,11.1,10.0,93.0,0.0,,313.0,7.6,,1008.0,,Fair
2023-03-11 03:00:00,8.9,0.6,56.0,0.0,,325.0,11.2,,1008.7,,Fair
2023-03-11 04:00:00,8.3,-1.0,52.0,0.0,,314.0,11.2,,1008.9,,Cloudy
2023-03-11 05:00:00,7.8,-1.7,51.0,0.0,,315.0,11.2,,1009.4,,Cloudy
2023-03-11 06:00:00,7.2,-1.7,53.0,0.0,,311.0,9.4,,1009.8,,Cloudy
2023-03-11 07:00:00,7.2,-1.7,53.0,0.0,,310.0,9.4,,1009.8,,Cloudy
2023-03-11 08:00:00,7.2,-2.3,51.0,0.0,,310.0,11.2,,1009.8,,Cloudy
2023-03-11 09:00:00,6.7,-2.2,53.0,0.0,,290.0,13.0,,1009.4,,Fair
2023-03-11 10:00:00,6.1,-2.8,53.0,0.0,,290.0,7.6,,1010.6,,Fair
2023-03-11 11:00:00,6.1,-2.8,53.0,0.0,,300.0,18.4,,1011.2,,Fair
2023-03-11 12:00:00,6.1,-2.8,53.0,0.0,,300.0,18.4,,1011.2,,Fair
2023-03-11 13:00:00,8.3,-1.0,52.0,0.0,,320.0,9.4,,1011.8,,Fair
2023-03-11 14:00:00,9.4,-2.2,44.0,0.0,,320.0,14.8,,1012.4,,Fair
2023-03-11 15:00:00,10.0,-2.7,41.0,0.0,,300.0,18.4,,1012.4,,Fair
2023-03-11 16:00:00,10.6,-2.8,39.0,0.0,,340.0,16.6,,1012.6,,Fair
2023-03-11 17:00:00,12.2,-2.8,35.0,0.0,,350.0,20.5,,1011.8,,Cloudy
2023-03-11 18:00:00,12.2,-2.8,35.0,0.0,,350.0,20.5,,1011.8,,Cloudy
2023-03-11 19:00:00,12.8,-3.1,33.0,0.0,,340.0,13.0,,1011.7,,Fair
2023-03-11 20:00:00,12.2,-3.2,34.0,0.0,,300.0,13.0,,1011.9,,Fair
2023-03-11 21:00:00,12.2,-3.2,34.0,0.0,,30.0,13.0,,1012.6,,Fair
2023-03-11 22:00:00,12.2,-3.2,34.0,0.0,,30.0,13.0,,1012.6,,Cloudy
2023-03-11 23:00:00,9.4,-2.9,42.0,0.0,,360.0,7.6,,1014.3,,Cloudy
2023-03-12 00:00:00,8.3,-2.7,46.0,0.0,,30.0,11.2,,1014.9,,Cloudy
2023-03-12 01:00:00,7.2,-2.8,49.0,0.0,,20.0,9.4,,1015.6,,Cloudy
2023-03-12 02:00:00,7.2,-2.8,49.0,0.0,,20.0,9.4,,1015.6,,Fair
2023-03-12 03:00:00,5.6,-3.2,53.0,0.0,,30.0,13.0,,1016.1,,Fair
2023-03-12 04:00:00,4.4,-3.4,57.0,0.0,,30.0,9.4,,1016.2,,Cloudy
2023-03-12 05:00:00,3.9,-3.4,59.0,0.0,,30.0,7.6,,1016.7,,Cloudy
2023-03-12 06:00:00,2.8,-3.3,64.0,0.0,,20.0,5.4,,1016.6,,Cloudy
2023-03-12 07:00:00,2.8,-3.3,64.0,0.0,,20.0,5.4,,1016.6,,Cloudy
2023-03-12 08:00:00,3.3,-2.9,64.0,0.0,,60.0,9.4,,1015.4,,Cloudy
2023-03-12 09:00:00,3.3,-2.9,64.0,0.0,,60.0,11.2,,1015.8,,Cloudy
2023-03-12 10:00:00,3.9,-3.4,59.0,0.0,,80.0,7.6,,1016.4,,Overcast
2023-03-12 11:00:00,3.9,-3.4,59.0,0.0,,80.0,7.6,,1016.4,,Overcast
2023-03-12 12:00:00,3.9,-2.7,62.0,0.1,,70.0,7.6,,1016.8,,Light Rain
2023-03-12 13:00:00,2.2,-0.6,82.0,1.3,,100.0,13.0,,1016.8,,Light Rain
2023-03-12 14:00:00,2.2,0.6,89.0,1.3,,110.0,11.2,,1016.2,,Light Rain
